0,0,0,0,0,0,0,11880,2260,1280,1080,1160,15121,11960,1100,840,800,860,780,960,620,1540,2660,1220,1560,2660,6680,10880,7620,10900,8940,5860,2220,2900,12420,13480,11540,4880,2600,7700,21421,14380,17501,8540,2560,1540,1900,10980,27362,24322,25182,15360,16341,31564,22942,19081,19061,8160,13280,34784,17381,5200,4800,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2580,13180,7860,8620,3840,3620,6480,4280,1400,960,680,1000,1200,1240,980,1940,2800,1660,1620,2400,3660,12260,9600,8500,11900,7260,3380,2840,5560,13960,12160,4700,14820,14260,13140,13880,16381,13620,12280,6320,6780,15040,30543,29683,25702,17401,22161,28203,25762,16321,13660,15961,22702,9780,4320,5280,2380,3200,0,0,0,0,0,0,0
0,0,0,0,0,0,6660,8340,5140,5680,3320,1340,2080,1320,1380,1040,1440,1260,1360,980,1280,1080,1100,680,1160,2380,4880,10060,13960,16901,14940,15660,12720,6500,6940,10440,3840,3920,8980,6380,1500,4380,13480,23602,22982,32504,20681,19521,23902,15140,13140,16201,25802,9480,12980,30843,11020,34444,20461,7060,5760,2180,2780,13840,0,0,0,0,0,0,0
0,0,0,0,0,0,3380,2620,3000,3080,3580,2320,2420,1820,3800,2960,2240,1240,1700,980,1300,2240,3760,1540,900,2360,5480,9300,10840,14980,17701,13860,17161,9300,15620,7880,3700,1440,5620,8520,7540,2300,2440,8180,15480,19941,21361,20201,21981,20081,42547,15800,9340,1960,6260,15621,16541,35785,13860,3900,1760,1340,1380,1800,11200,0,4160,0,0,0,0
0,0,0,0,0,720,1240,1240,2220,2860,2520,2420,1740,5140,9700,6400,3820,2020,1620,980,1160,7460,5560,1920,1140,1100,1240,1620,1820,5220,12880,19141,13740,20141,10280,3640,2380,2680,3540,8880,8220,2760,1680,1560,2300,4380,9240,23322,24802,13820,26642,13720,6740,1760,4020,7420,11520,14420,12300,4220,2440,1600,1460,2920,5840,15761,3880,0,0,0,0
0,0,0,0,0,3940,3860,2800,2980,4720,4580,2040,4080,10020,14300,11100,11060,4380,1640,940,1120,2860,3680,3980,3300,1580,920,1480,760,2200,8680,11840,18681,14360,6280,3300,1340,1540,15941,12560,5420,5420,8160,5140,3220,1500,2720,4920,14840,17021,33004,32944,7560,2460,5080,6820,3900,3860,5040,2640,4120,5380,5060,1840,1400,3820,0,0,0,0,0
0,0,0,0,0,35685,17441,7020,5880,4760,3800,8540,10960,10820,19761,24882,18161,6380,4040,1320,1540,5560,11680,7040,3300,2460,6520,20261,6640,3200,4500,3400,19301,19601,13700,3520,2600,2000,13780,6660,2240,8800,7040,9860,6660,2340,2480,3240,9760,18841,31863,31704,20501,17981,15141,3360,3340,2640,2260,4120,6060,7480,6560,4100,4760,16881,12640,18061,0,0,0
0,0,0,0,24223,54512,21721,25742,27722,23082,14100,12300,13720,28623,20401,17301,16981,10120,3700,2140,1000,1200,4020,6500,6560,4100,15041,24882,9560,4760,4920,6000,13740,19101,23482,7580,2340,3520,7760,8680,32804,12600,15160,7260,3780,2400,1900,4560,13140,17201,17381,32184,21882,27363,10680,4900,2600,2800,5060,2540,4480,16761,25702,19081,28363,27963,38386,11980,0,0,0
0,0,0,41566,18441,11140,5900,2440,4900,13860,12360,20501,25402,24122,12840,10540,16181,23002,13680,8960,6240,4040,1980,1480,1660,1460,4200,5800,2820,2080,4620,22942,21481,17361,16221,13280,4140,2040,3340,2940,8400,6300,4120,5380,5160,4040,2760,5820,12340,15580,21641,18221,20322,22922,6980,2820,3780,7820,14660,33964,49129,14840,39446,37865,39946,43467,57092,16101,0,0,0
0,0,0,30163,10880,4100,4360,5460,5500,2080,10400,12600,8220,5400,3800,3960,11920,16321,13620,7780,8800,4140,3020,1720,1980,1380,1480,2340,1780,3020,5860,20921,21181,27682,28483,18501,12320,1840,2480,4620,6020,2820,3840,4700,7860,3020,4420,13160,16421,19721,29703,20021,36325,19761,4380,4080,2580,3500,7920,5600,9940,23922,22121,35624,20801,14320,20961,10800,0,0,0
0,0,10301,22962,7080,2900,2340,2820,8620,15780,11460,4700,2100,1180,1760,1520,2160,4000,3360,3300,2880,3060,2880,3060,3160,2920,3020,2340,3060,3220,16000,20061,18081,26682,26862,22762,17921,5920,3840,7100,5520,2700,10760,11660,5980,3240,5200,17861,22201,13000,12960,38786,24062,14960,8880,4220,4000,3060,4300,1580,9100,32844,38585,9980,3440,3400,3520,3020,0,0,0
0,0,8520,12980,5140,2500,5440,9000,19381,17421,4780,2020,2100,9940,9660,2940,2220,1540,2180,1420,1400,3160,2740,1400,3460,4860,6380,5580,8000,30263,48769,38445,18401,36005,35564,27002,30943,24082,9500,2080,900,1180,2140,1680,1600,3220,5400,16441,35404,16981,28563,17841,18561,20941,16641,6740,14280,7800,20361,25302,36765,34024,9580,5440,3740,2580,2960,1780,0,0,0
0,0,12320,7440,5720,6240,8980,23182,27502,8200,2760,1840,7820,7460,2640,1940,2680,2260,1300,900,7320,9880,8120,4320,1400,1720,3860,25602,30983,13140,22301,23202,24462,25562,22301,38545,17861,25582,28723,9960,2240,1260,1020,3380,4960,5040,8820,19361,22161,38365,22041,25802,19941,11660,5540,5140,4060,10460,16841,39486,16961,7200,4280,1600,1460,3200,5640,4100,0,0,0
0,12900,7900,2540,9820,8340,16301,16121,12740,4760,1880,3300,7500,4240,3260,2660,7100,4020,1820,3300,4320,6540,10200,4240,3300,820,3600,19281,24842,11540,6460,7140,16861,25702,27542,13620,3240,4880,23682,25562,9500,3940,3780,4500,3660,7440,17001,14800,8760,16221,16941,16841,8720,8160,3600,3600,2500,8300,16221,16041,46549,6800,2940,1540,8700,8600,14721,0,0,0,0
25822,0,12520,6000,38666,36705,14620,16221,5180,1980,1600,4540,5000,2960,4940,5140,9480,24502,9380,9200,5520,6020,4660,10020,3220,1440,5920,16481,7640,3340,2760,1660,4100,18641,30423,19101,6380,6500,11500,34704,20241,17161,9020,11260,18801,11420,17441,21501,19501,6960,10960,11980,6860,2260,1720,4120,3740,2340,6040,10300,13220,4220,4140,4300,8900,11320,12940,32725,0,0,0
0,0,8680,19143,83427,41786,21881,16261,4280,4080,1840,3220,3560,6180,4860,4480,4220,5340,4140,2400,10500,13220,8640,4460,1560,2260,9060,7040,3200,1840,1020,1520,1660,3200,12340,20641,18801,31003,26702,20141,22062,7440,19781,22502,28703,12780,27843,22782,4240,3180,5680,21801,7480,2640,2000,2400,2780,6240,8060,3640,1900,1840,8820,24662,13620,6880,26362,6680,0,0,0
0,0,22002,52450,44947,28703,30883,18341,4640,2500,2000,3840,6060,2840,3220,3120,3960,3880,2720,2340,5100,8880,4360,1940,3120,7440,8360,4480,2040,1440,2360,1980,2120,2960,9780,22681,27242,37665,23102,13560,16921,15840,6620,7560,18281,19401,18421,14960,4600,4120,16081,31163,6660,3660,3080,4120,2680,7360,7160,4060,3040,2400,2180,6020,3980,8340,0,0,0,0,0
0,0,11800,17781,68779,40907,24242,18941,4820,2360,2620,2620,1580,1000,960,1660,3140,4180,3920,1980,1760,3260,2020,4620,10200,21341,9900,2120,1120,5400,15400,11720,6980,4420,2940,8520,17121,23162,19201,12620,17881,8200,1840,2420,13420,18641,31763,12700,2940,1520,3360,15341,8600,2140,2820,6460,5640,17321,14880,11760,4220,2340,3140,2000,2220,4640,1860,1480,2940,3620,0
0,0,0,24262,67757,55231,41766,31664,7440,3280,3600,2640,1560,980,980,2740,3880,19581,13840,5900,3040,2420,5640,13100,18901,20261,3540,2580,1540,3860,8420,7940,9200,27343,8960,6800,11740,25782,23902,20361,21321,11740,13040,8240,22301,25382,28143,15621,5080,3080,1980,9300,11620,3120,4600,7420,17001,38666,30524,18001,10560,3560,2780,2140,3380,5000,4120,6580,5980,2880,0
0,0,0,0,61017,52250,39846,29183,17501,7580,3420,3560,5320,2960,2740,3900,10080,15340,16301,20201,14180,7940,3800,5960,3380,7880,5620,2360,1020,980,3040,2300,7380,7700,11160,10500,20581,18221,21121,23402,17741,14900,24962,15581,29043,24502,22822,36965,26162,17561,17501,32384,10280,3680,3220,2280,4640,10260,22422,25682,27583,18101,12000,3860,2640,2500,8000,9320,6560,3360,0
0,0,0,8140,79828,57493,37705,35324,22922,17841,10380,9780,9300,8620,8920,17881,24262,28903,28383,20681,4740,3440,5620,2840,3540,9880,8100,3900,2500,860,760,1520,3440,6440,10240,10880,24042,28603,24562,25802,23822,27282,32224,23922,10880,22121,26622,35965,34665,52210,34924,29183,4360,3480,4060,5000,4420,5640,20601,16621,22582,37145,19041,12060,4540,4680,7480,8040,18241,11440,0
0,0,0,37205,66157,35305,46288,12280,7280,13980,24422,13260,12940,19481,24622,14720,15080,16541,22201,14821,2380,5000,7640,12180,15180,6180,3960,5320,4940,2400,500,1320,1560,2280,4960,13881,23022,7800,6060,24322,26502,17541,29003,21601,21762,21881,20461,41606,63156,54632,40326,8820,3120,5720,3340,3720,5420,6200,18441,10420,11580,20001,17361,14120,3700,2060,7280,5840,7580,6540,0
0,0,12120,37565,83066,46388,30923,21241,6020,18261,28023,24582,14660,20621,26542,18121,18541,13860,15921,16581,6500,1760,820,1340,1280,1200,3780,11460,4900,2580,3140,4120,3600,5700,5860,21021,7580,1840,2940,18801,20441,32784,39446,25722,34984,52750,33364,46768,40966,31503,13820,5580,4560,15800,9600,2140,1500,4100,2560,3840,2880,2180,9820,10860,8260,7660,3760,4500,4380,9600,0
0,0,15621,29923,51570,53171,23942,34945,31664,13540,19961,10580,9380,17021,18341,20341,28883,20221,22642,26882,14100,6940,3560,5320,3940,3980,8340,13940,26162,14620,8240,13020,12840,7980,10620,14740,10380,5920,15460,27403,25582,15680,16121,17501,24302,23222,29483,22762,34284,37125,19281,5720,4400,5780,2720,1300,2080,3000,7380,5920,1900,1260,5900,15660,39786,28783,6220,18821,24622,19541,0
0,0,0,36385,55531,33524,17801,27363,30523,42447,24862,24062,35265,19941,21541,17601,16961,27062,25222,20422,22182,9780,11460,18361,17621,19201,9980,8340,6940,10540,23342,17341,17761,15340,9440,13560,28663,36245,23402,5560,3020,2980,1780,4860,9140,13200,19961,27883,31604,22862,21781,7780,2740,920,1780,1360,2920,5800,5920,4280,1780,980,5440,9400,29424,50649,38145,36985,32404,44347,0
0,0,4600,37907,51870,39085,35165,50649,33664,22501,21621,7460,10400,36426,16421,20121,33664,14940,23742,18681,25242,21201,21821,18101,7220,11360,14740,28743,15940,18241,14200,8220,14800,8480,10380,24262,35404,17441,5620,2180,1860,2280,4460,24422,10740,7780,17561,43008,25763,11640,27123,15401,6160,2800,3840,3160,4760,4960,3480,1880,1260,1540,8280,22421,24542,29443,34564,22882,39246,38405,0
0,0,0,13980,74702,71639,44508,25362,21981,30743,29063,16281,13380,18061,23362,34264,28823,20301,12160,10800,11820,14640,17901,34024,14360,11780,19581,14440,22842,15740,13120,13160,8580,8420,10380,21361,15360,6540,1960,2600,4800,8380,7960,11600,4900,1840,3100,9780,14220,6060,10640,11700,11400,10320,5360,3260,8660,16661,2860,2220,3100,6920,13340,18221,18481,21021,21761,25882,30224,29183,0
0,0,0,0,64117,48509,48749,27483,32164,20461,12880,14000,36145,13980,21542,42468,8960,5580,2380,2760,2340,4900,7140,17981,22962,23882,11380,24502,19481,16581,15180,12500,11800,10840,12980,16741,13920,3080,900,2780,2380,4840,5320,7080,4340,2580,2540,2720,7840,13220,14780,27582,17821,26882,14960,23602,24022,20321,10160,9120,10120,22082,24742,14820,10240,5220,4280,4500,7580,0,0
0,0,0,5880,102681,68098,35265,12340,7040,4100,10140,17041,20921,18941,18921,14420,2320,1800,2220,760,1340,1500,1740,4060,13460,13700,38906,20121,13500,7300,20041,13120,7880,17161,8180,17141,7620,2620,2140,3300,2920,3060,3240,4040,2120,1000,2680,3020,2880,5480,20802,30063,29183,20041,27483,13320,16381,26842,33064,20881,21781,39686,18681,7840,2820,2500,1580,1560,3560,0,0
0,0,0,26543,95055,45108,50290,18961,6500,6660,6260,10080,24162,21461,11700,2760,2340,900,580,800,4320,8560,1340,1660,6520,19181,10640,17121,14380,16841,13940,13400,20021,11740,17581,11140,10740,2540,2620,6560,7580,6440,5020,4100,1800,860,2580,3620,3240,6920,16401,18001,19561,18981,19381,16381,14880,11700,9280,7780,13680,11420,9780,2580,2480,2640,920,1680,4840,0,0
0,0,0,51830,74004,96718,21241,19041,17341,9280,5600,12400,11660,10340,6420,1920,1060,1920,1820,1920,1820,2320,920,1560,3320,15500,15880,50330,12580,16761,11980,5640,2960,5100,22662,9980,14560,2560,2280,5120,10080,7500,3500,3380,1240,900,3240,3720,3160,3640,11780,12520,14300,21681,22942,8240,4420,2240,1160,980,900,620,2800,7500,3900,2520,680,1180,520,0,0
0,0,10961,58273,55732,34865,26523,15620,18341,20101,10580,15560,21401,12400,3380,1700,4720,5340,1760,2500,5380,3660,1920,2140,1480,7100,23622,18841,28163,21581,4720,1520,740,1060,6080,13500,13980,2500,940,1600,2100,6160,3140,8020,1000,2240,4060,2160,2060,7140,12660,18021,14720,8900,16961,4480,2280,880,940,1460,2520,6240,8120,9920,5340,1640,1320,1520,0,0,0
0,0,15942,108006,64376,33805,65156,32244,56055,28423,26282,13660,22642,20341,4600,1660,9360,6940,8240,4000,3600,2400,3920,3620,2520,16141,39646,28043,23422,11040,2600,760,1040,600,1280,16621,16461,7820,2660,2140,1500,1180,2440,1340,1480,2300,2500,3080,1640,1600,8000,12140,6380,7340,5540,2460,1820,1860,5120,6600,4800,6980,1400,7280,5660,720,2760,3840,2720,0,0
0,0,29926,105565,66739,33264,27242,18221,11800,22782,20721,22342,29223,19921,7320,2080,3000,5400,7420,15521,2960,2580,4720,6740,2760,15201,56953,21201,13240,3120,2280,5000,2940,500,7360,37446,31764,16581,5000,2420,2720,2180,2080,2140,1260,1160,1680,2280,2780,2480,5940,11780,2380,1700,3140,1680,1320,3180,4940,3080,2320,7900,24982,19181,5400,5740,2360,6780,0,0,0
0,0,31688,94355,43288,6720,5520,5520,4340,5940,6440,3300,10820,41371,31964,6260,2040,7520,5260,5400,4720,8180,4320,4640,13100,30284,18261,17021,7100,3040,2260,4720,2020,2080,5180,44748,18841,28483,13460,7560,3060,5760,4920,7120,4220,2180,1580,1500,6900,12900,7600,3180,2940,4740,2760,1900,1620,1920,3260,3160,3360,8820,9720,6420,2720,3040,4960,8980,10440,0,0
0,0,16082,54052,26323,7140,6440,3120,5600,4100,2960,2780,5320,4440,9200,1760,13260,4240,2400,1920,1380,1380,4580,24422,47408,26722,36386,24802,8720,3000,2620,2100,2260,3440,25423,29203,24942,19701,18381,13100,18721,14960,14620,16801,8040,2360,1100,840,7100,16681,3560,3340,1720,1800,2420,1720,2420,1280,1580,1480,3540,5200,8620,4040,2480,4500,8780,28883,0,0,0
0,0,0,6880,26183,6280,7400,6920,4960,5140,5640,3440,1200,300,3940,26123,30563,24282,12060,9080,11760,14800,27183,56257,27563,13380,54815,32123,17141,8920,9160,16241,14980,27363,29843,14360,9960,21181,23582,27883,23582,24082,8160,20081,15760,11260,8660,19921,30023,11280,3120,2920,860,1760,1680,2300,2660,1480,1940,2900,4860,5720,4380,2840,1580,4760,8500,37826,0,0,0
0,0,0,0,38226,23202,10700,5420,4540,5220,4540,1920,1380,2400,4440,6960,39286,28423,47369,32524,22562,29283,21541,27983,28643,16061,43287,42106,25962,18901,14940,19401,43147,29364,30884,32304,17841,12100,28703,14080,16201,14320,27643,16781,15561,18461,34204,22722,22622,9120,2340,1020,4300,2560,1980,2220,4360,3120,1980,4080,4140,4520,7880,1560,1320,2440,6980,17241,7200,0,0
0,0,0,15701,59356,8960,6460,3300,5480,4500,15741,9440,1100,620,2340,3460,26423,43087,25602,25882,18421,29623,19841,26202,27042,48170,25322,21581,32904,41367,15180,24762,25822,20341,19561,18241,17381,31784,17721,41088,18081,14180,10640,6160,9200,9260,22942,25242,11860,4580,1900,940,4660,6360,4940,2380,5240,2800,2600,1660,8240,8540,6880,3460,2640,2280,4260,2600,0,0,0
0,0,0,0,34966,41526,17201,7020,4820,5940,19901,5360,1940,540,1160,1920,13180,33625,36505,26842,27542,30143,20421,31104,50491,19141,28123,44248,25502,24342,29323,29083,23522,19541,16201,19661,21161,18981,16481,11860,16461,5500,4700,2100,1800,5800,26422,31123,14420,3700,1480,680,4680,14841,8400,1660,4900,8480,4520,1580,1620,2780,3920,2980,2000,5000,4980,3140,0,0,0
0,0,0,0,13542,85628,37325,19761,19901,4500,2220,2200,4160,300,6780,4280,17441,32484,43688,38285,28283,21121,48129,52972,66518,22722,34306,25643,6740,5740,5260,7800,24202,26162,16721,35204,21062,52596,18101,16601,9480,9580,5060,3060,3000,9220,16421,21401,24102,6640,2560,1040,2200,7540,9820,2160,1600,18881,7200,5360,3260,1640,1460,1160,2820,2560,12880,0,0,0,0
0,0,0,0,0,28806,29945,9560,6820,6260,2260,180,680,17161,8620,7400,36425,22382,15340,27003,33665,30763,40666,37626,38265,19681,15160,7440,4200,2800,3360,3680,6800,12560,11800,30644,14640,17781,11440,16321,10940,17601,15601,12620,12040,5680,26604,39006,19501,20181,4060,2260,1700,1000,6820,1640,1360,7200,32824,12460,4960,2340,1680,2380,12560,12740,16181,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9160,19861,11120,16801,16121,13580,12820,6140,12680,23202,15480,18281,18381,10840,5520,4360,2140,1940,1560,1440,2260,11380,18461,18841,13920,31204,13220,23382,13940,13180,15261,13480,4880,3360,4440,6580,17641,24023,6560,5620,1400,1500,1460,940,2480,10960,21782,26422,12280,3440,2880,1620,2060,10600,18541,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28003,9200,12740,8860,21061,21841,15600,13580,4880,2920,3900,6540,12580,9100,12360,4180,2520,1140,1640,3800,6340,2620,1500,3680,29026,35346,20121,24022,18701,14820,19941,28643,11340,6300,1780,800,1980,2280,4940,8480,19941,11860,5480,2240,1440,1420,1740,14600,27883,15140,39207,16481,16881,5300,2620,2280,0,0,0,0,0
0,0,0,0,0,0,0,0,13102,42527,14740,11640,9380,17101,22582,18202,37685,15081,2080,4340,2760,2560,3800,6340,6800,2420,1180,4380,8180,6900,3840,5760,1240,3460,8920,24062,53354,25502,17721,20981,16501,13700,9180,2960,1400,1400,3140,2040,2220,3560,8240,18261,22882,8500,8440,9860,18661,37925,28063,23982,17801,24902,19441,15821,6900,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34824,37805,22121,32686,14040,11220,22402,44028,9380,10680,16141,5400,3540,1100,2380,3640,8040,8040,4400,7900,3700,4680,5980,1440,1880,2020,12880,33605,19441,12080,5840,5480,6380,11780,11980,3900,1660,5540,6000,7200,2980,1140,1380,4260,11680,7400,14881,18561,20701,19661,22141,20561,25462,30664,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,38566,9580,41509,40486,22601,16201,7520,63281,6140,2220,7780,2580,6460,7180,1220,2040,4200,5020,2520,9300,35846,3580,5740,1960,3400,1960,3300,9620,17141,16941,3720,2800,3320,3460,5060,8600,5400,3200,3900,2400,10640,9440,1960,1100,1440,1880,960,2740,6700,11740,16621,7520,16101,21561,22022,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,43188,62455,17081,27923,27743,16161,15060,24882,9660,1600,3060,2940,1760,4440,9120,1300,3380,2800,4680,3420,3500,3220,2100,3620,3840,1400,1960,3580,11660,16000,6620,3360,1100,1020,1020,2600,4020,9840,5840,1920,4280,5200,21661,11420,1740,1160,940,2500,2820,1500,2760,5160,5440,4060,10080,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,102684,41626,16341,6240,11400,10980,15721,17241,4780,3160,3520,4020,8720,10220,6340,2480,3560,2700,3640,2760,2100,4140,7040,2700,2540,1900,3520,5340,19961,18141,2600,1100,2480,2020,1240,980,2960,6540,4680,4260,1740,3200,5180,1780,7420,1760,2720,8140,6340,1440,3800,5020,760,480,980,1940,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,57972,128972,47349,35204,46529,48089,18721,14140,13500,4660,2760,3860,7320,6120,1980,3220,2740,3320,2660,8740,2240,4320,2520,2500,1260,2140,5140,6640,7360,3620,4480,7840,6040,8260,3220,2260,1120,4000,9780,6520,1980,2700,5200,6660,4220,1840,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
